replicate	sample_size	architecture	ld_policy	n_trait1_causal	n_trait2_causal	n_shared_causal	completed	fit1_converged	fit2_converged	comparable_pairs	max_pp_h4_susie	pp_h4_abf	trait1_all_causal_in_cs	trait2_all_causal_in_cs	runtime_seconds	error
25	20000	distinct_only	AFR_substituted	1	1	0	TRUE	TRUE	TRUE	25	0.71018336746799	9.80929292540307e-21	TRUE	FALSE	0.0600000000000023	
26	2000	one_shared	EUR_matched	1	1	1	TRUE	TRUE	TRUE	1	0.0903744289181334	0.0494216048884255	TRUE	TRUE	0.0300000000000296	
26	2000	one_shared	EAS_substituted	1	1	1	TRUE	TRUE	TRUE	3	0.0160541123213807	0.0494216048884255	TRUE	TRUE	0.0499999999999545	
26	2000	one_shared	AFR_substituted	1	1	1	TRUE	TRUE	TRUE	4	0.00321946461336722	0.0494216048884255	TRUE	TRUE	0.0500000000000114	
26	2000	two_shared	EUR_matched	2	2	2	TRUE	TRUE	TRUE	1	0.0468826473958322	0.0218223036319117	TRUE	FALSE	0.0300000000000296	
26	2000	two_shared	EAS_substituted	2	2	2	TRUE	TRUE	TRUE	1	0.0468826473958322	0.0218223036319117	TRUE	FALSE	0.0299999999999727	
26	2000	two_shared	AFR_substituted	2	2	2	TRUE	TRUE	TRUE	4	0.0325957064334995	0.0218223036319117	TRUE	TRUE	0.0500000000000114	
26	2000	shared_plus_specific	EUR_matched	2	2	1	TRUE	TRUE	TRUE	4	0.109734045283454	0.352170579076256	TRUE	FALSE	0.0699999999999932	
26	2000	shared_plus_specific	EAS_substituted	2	2	1	TRUE	TRUE	TRUE	3	0.100978311076181	0.352170579076256	TRUE	FALSE	0.0500000000000114	
26	2000	shared_plus_specific	AFR_substituted	2	2	1	TRUE	TRUE	TRUE	4	0.113089784885391	0.352170579076256	TRUE	TRUE	0.0600000000000023	
26	2000	distinct_only	EUR_matched	1	1	0	TRUE	TRUE	TRUE	2	0.122157696909619	0.00709869596897383	TRUE	TRUE	0.0299999999999727	
26	2000	distinct_only	EAS_substituted	1	1	0	TRUE	TRUE	TRUE	3	0.0898180260861091	0.00709869596897383	TRUE	TRUE	0.0699999999999932	
26	2000	distinct_only	AFR_substituted	1	1	0	TRUE	TRUE	TRUE	9	0.0367874083632002	0.00709869596897383	TRUE	TRUE	0.0600000000000023	
26	5000	one_shared	EUR_matched	1	1	1	TRUE	TRUE	TRUE	1	0.970889356910606	0.97039779404346	TRUE	TRUE	0.0300000000000296	
26	5000	one_shared	EAS_substituted	1	1	1	TRUE	TRUE	TRUE	2	0.971005513424064	0.97039779404346	TRUE	TRUE	0.0299999999999727	
26	5000	one_shared	AFR_substituted	1	1	1	TRUE	TRUE	TRUE	25	0.999851318071481	0.97039779404346	TRUE	TRUE	0.0800000000000409	
26	5000	two_shared	EUR_matched	2	2	2	TRUE	TRUE	TRUE	4	0.992874067472912	0.92894593225543	TRUE	TRUE	0.0400000000000205	
26	5000	two_shared	EAS_substituted	2	2	2	TRUE	TRUE	TRUE	4	0.88059777340827	0.92894593225543	TRUE	TRUE	0.0699999999999932	
26	5000	two_shared	AFR_substituted	2	2	2	TRUE	TRUE	TRUE	25	0.993009580623151	0.92894593225543	TRUE	TRUE	0.089999999999975	
26	5000	shared_plus_specific	EUR_matched	2	2	1	TRUE	TRUE	TRUE	2	0.887946079168664	0.897853931140799	TRUE	TRUE	0.0500000000000114	
26	5000	shared_plus_specific	EAS_substituted	2	2	1	TRUE	TRUE	TRUE	4	0.814463376034441	0.897853931140799	TRUE	TRUE	0.0400000000000205	
26	5000	shared_plus_specific	AFR_substituted	2	2	1	TRUE	TRUE	TRUE	8	0.825382305718543	0.897853931140799	TRUE	FALSE	0.0499999999999545	
26	5000	distinct_only	EUR_matched	1	1	0	TRUE	TRUE	TRUE	1	0.0035265455461568	0.00211405419448559	TRUE	TRUE	0.0300000000000296	
26	5000	distinct_only	EAS_substituted	1	1	0	TRUE	TRUE	TRUE	2	0.020624320035483	0.00211405419448559	TRUE	TRUE	0.0299999999999727	
26	5000	distinct_only	AFR_substituted	1	1	0	TRUE	TRUE	TRUE	12	0.0688159240481915	0.00211405419448559	FALSE	TRUE	0.0800000000000409	
26	20000	one_shared	EUR_matched	1	1	1	TRUE	TRUE	TRUE	2	0.996781785580138	0.996818812568716	TRUE	TRUE	0.0299999999999727	
26	20000	one_shared	EAS_substituted	1	1	1	FALSE	NA	NA	NA	NA	NA	NA	NA	2.92000000000002	susie_rss() did not converge in 1000 iterations. Try running with run_until_convergence=TRUE
26	20000	one_shared	AFR_substituted	1	1	1	TRUE	TRUE	TRUE	25	1	0.996818812568716	FALSE	FALSE	0.0799999999999841	
26	20000	two_shared	EUR_matched	2	2	2	TRUE	TRUE	TRUE	4	0.997926299394596	0.733978526286977	TRUE	TRUE	0.0500000000000114	
26	20000	two_shared	EAS_substituted	2	2	2	FALSE	NA	NA	NA	NA	NA	NA	NA	2.94999999999999	susie_rss() did not converge in 1000 iterations. Try running with run_until_convergence=TRUE
26	20000	two_shared	AFR_substituted	2	2	2	TRUE	TRUE	TRUE	25	0.99999814556665	0.733978526286977	FALSE	FALSE	0.0600000000000023	
26	20000	shared_plus_specific	EUR_matched	2	2	1	TRUE	TRUE	TRUE	2	0.995653433261435	0.00141794012383867	TRUE	FALSE	0.0400000000000205	
26	20000	shared_plus_specific	EAS_substituted	2	2	1	TRUE	TRUE	TRUE	25	0.999999766669979	0.00141794012383867	FALSE	FALSE	2.14999999999998	
26	20000	shared_plus_specific	AFR_substituted	2	2	1	TRUE	TRUE	TRUE	25	1	0.00141794012383867	FALSE	FALSE	0.0600000000000023	
26	20000	distinct_only	EUR_matched	1	1	0	TRUE	TRUE	TRUE	1	1.10636647561654e-24	5.25774315730003e-25	TRUE	TRUE	0.0200000000000387	
26	20000	distinct_only	EAS_substituted	1	1	0	FALSE	NA	NA	NA	NA	NA	NA	NA	2.75999999999999	susie_rss() did not converge in 1000 iterations. Try running with run_until_convergence=TRUE
26	20000	distinct_only	AFR_substituted	1	1	0	TRUE	TRUE	TRUE	25	0.730247734104159	5.25774315730003e-25	FALSE	FALSE	0.110000000000014	
27	2000	one_shared	EUR_matched	1	1	1	TRUE	TRUE	TRUE	0	NA	0.0431259068657696	TRUE	FALSE	0.0299999999999727	
27	2000	one_shared	EAS_substituted	1	1	1	TRUE	TRUE	TRUE	0	NA	0.0431259068657696	TRUE	FALSE	0.0300000000000296	
27	2000	one_shared	AFR_substituted	1	1	1	TRUE	TRUE	TRUE	0	NA	0.0431259068657696	TRUE	FALSE	0.0499999999999545	
27	2000	two_shared	EUR_matched	2	2	2	TRUE	TRUE	TRUE	2	0.00177782155463115	0.000548527480554175	TRUE	TRUE	0.0500000000000114	
27	2000	two_shared	EAS_substituted	2	2	2	TRUE	TRUE	TRUE	2	0.00173698489775938	0.000548527480554175	TRUE	TRUE	0.0400000000000205	
27	2000	two_shared	AFR_substituted	2	2	2	TRUE	TRUE	TRUE	2	0.00111083745378649	0.000548527480554175	TRUE	TRUE	0.0500000000000114	
27	2000	shared_plus_specific	EUR_matched	2	2	1	TRUE	TRUE	TRUE	2	0.0699933394785902	0.0400739717003911	TRUE	FALSE	0.0299999999999727	
27	2000	shared_plus_specific	EAS_substituted	2	2	1	TRUE	TRUE	TRUE	2	0.144343065104177	0.0400739717003911	TRUE	FALSE	0.0500000000000114	
27	2000	shared_plus_specific	AFR_substituted	2	2	1	TRUE	TRUE	TRUE	15	0.118712967602521	0.0400739717003911	TRUE	TRUE	0.0500000000000114	
27	2000	distinct_only	EUR_matched	1	1	0	TRUE	TRUE	TRUE	1	0.00546136300090231	0.0020610419235819	TRUE	TRUE	0.0299999999999727	
27	2000	distinct_only	EAS_substituted	1	1	0	TRUE	TRUE	TRUE	1	0.00546136300090231	0.0020610419235819	TRUE	TRUE	0.0300000000000296	
27	2000	distinct_only	AFR_substituted	1	1	0	TRUE	TRUE	TRUE	4	0.00220688426606736	0.0020610419235819	TRUE	TRUE	0.0399999999999636	
27	5000	one_shared	EUR_matched	1	1	1	TRUE	TRUE	TRUE	1	0.980177623268205	0.975615752724114	TRUE	TRUE	0.0200000000000387	
27	5000	one_shared	EAS_substituted	1	1	1	TRUE	TRUE	TRUE	1	0.980177623268205	0.975615752724114	TRUE	TRUE	0.0299999999999727	
27	5000	one_shared	AFR_substituted	1	1	1	TRUE	TRUE	TRUE	12	0.85125969930608	0.975615752724114	TRUE	TRUE	0.0600000000000023	
27	5000	two_shared	EUR_matched	2	2	2	TRUE	TRUE	TRUE	4	0.932612929656327	0.954823046519344	TRUE	TRUE	0.0699999999999932	
27	5000	two_shared	EAS_substituted	2	2	2	TRUE	TRUE	TRUE	6	0.990304258775336	0.954823046519344	FALSE	TRUE	0.0400000000000205	
27	5000	two_shared	AFR_substituted	2	2	2	TRUE	TRUE	TRUE	25	0.967266268017339	0.954823046519344	TRUE	TRUE	0.0999999999999659	
27	5000	shared_plus_specific	EUR_matched	2	2	1	TRUE	TRUE	TRUE	2	0.964325494430043	0.863044727736477	FALSE	TRUE	0.0600000000000023	
27	5000	shared_plus_specific	EAS_substituted	2	2	1	TRUE	TRUE	TRUE	3	0.39620531355947	0.863044727736477	FALSE	TRUE	0.0600000000000023	
27	5000	shared_plus_specific	AFR_substituted	2	2	1	TRUE	TRUE	TRUE	15	0.931084677524422	0.863044727736477	TRUE	FALSE	0.0800000000000409	
27	5000	distinct_only	EUR_matched	1	1	0	TRUE	TRUE	TRUE	1	0.000898502377182998	0.000564746823303771	TRUE	TRUE	0.0299999999999727	
27	5000	distinct_only	EAS_substituted	1	1	0	TRUE	TRUE	TRUE	2	0.0765585168110036	0.000564746823303771	TRUE	TRUE	0.0300000000000296	
27	5000	distinct_only	AFR_substituted	1	1	0	TRUE	TRUE	TRUE	9	0.030692606118828	0.000564746823303771	TRUE	TRUE	0.0500000000000114	
27	20000	one_shared	EUR_matched	1	1	1	TRUE	TRUE	TRUE	4	0.998986754045473	0.998989253092406	TRUE	TRUE	0.0199999999999818	
27	20000	one_shared	EAS_substituted	1	1	1	TRUE	TRUE	TRUE	20	0.999000254802725	0.998989253092406	TRUE	TRUE	1.37	
27	20000	one_shared	AFR_substituted	1	1	1	TRUE	TRUE	TRUE	25	0.999563170862633	0.998989253092406	TRUE	TRUE	0.0500000000000114	
27	20000	two_shared	EUR_matched	2	2	2	TRUE	TRUE	TRUE	4	0.998983324329625	0.989744098691649	TRUE	TRUE	0.0500000000000114	
27	20000	two_shared	EAS_substituted	2	2	2	TRUE	TRUE	TRUE	15	0.999999843922419	0.989744098691649	FALSE	TRUE	0.0699999999999932	
27	20000	two_shared	AFR_substituted	2	2	2	TRUE	TRUE	TRUE	25	0.999998908308881	0.989744098691649	FALSE	TRUE	0.0699999999999932	
27	20000	shared_plus_specific	EUR_matched	2	2	1	TRUE	TRUE	TRUE	4	0.999011030958252	0.179926697196678	TRUE	TRUE	0.0400000000000205	
27	20000	shared_plus_specific	EAS_substituted	2	2	1	TRUE	TRUE	TRUE	15	0.369198132967336	0.179926697196678	FALSE	TRUE	0.0799999999999841	
27	20000	shared_plus_specific	AFR_substituted	2	2	1	TRUE	TRUE	TRUE	25	0.58994148581179	0.179926697196678	TRUE	FALSE	0.089999999999975	
27	20000	distinct_only	EUR_matched	1	1	0	TRUE	TRUE	TRUE	1	1.10484875668182e-21	5.63429257275683e-22	TRUE	TRUE	0.0400000000000205	
27	20000	distinct_only	EAS_substituted	1	1	0	FALSE	NA	NA	NA	NA	NA	NA	NA	2.98000000000002	susie_rss() did not converge in 1000 iterations. Try running with run_until_convergence=TRUE
27	20000	distinct_only	AFR_substituted	1	1	0	TRUE	TRUE	TRUE	25	0.412108436121801	5.63429257275683e-22	TRUE	TRUE	0.0499999999999545	
28	2000	one_shared	EUR_matched	1	1	1	TRUE	TRUE	TRUE	1	0.959426853500445	0.958511080598833	TRUE	TRUE	0.0299999999999727	
28	2000	one_shared	EAS_substituted	1	1	1	TRUE	TRUE	TRUE	2	0.947587613060845	0.958511080598833	TRUE	TRUE	0.0500000000000114	
28	2000	one_shared	AFR_substituted	1	1	1	TRUE	TRUE	TRUE	6	0.0642167369047234	0.958511080598833	TRUE	TRUE	0.0799999999999841	
28	2000	two_shared	EUR_matched	2	2	2	TRUE	TRUE	TRUE	1	0.797863273025901	0.752659891841626	TRUE	FALSE	0.0300000000000296	
28	2000	two_shared	EAS_substituted	2	2	2	TRUE	TRUE	TRUE	1	0.797863273025901	0.752659891841626	TRUE	FALSE	0.0199999999999818	
28	2000	two_shared	AFR_substituted	2	2	2	TRUE	TRUE	TRUE	3	0.216220699776774	0.752659891841626	TRUE	FALSE	0.0600000000000023	
28	2000	shared_plus_specific	EUR_matched	2	2	1	TRUE	TRUE	TRUE	1	0.972047417705863	0.972420231797177	FALSE	FALSE	0.0299999999999727	
28	2000	shared_plus_specific	EAS_substituted	2	2	1	TRUE	TRUE	TRUE	1	0.972047417705863	0.972420231797177	FALSE	FALSE	0.0300000000000296	
28	2000	shared_plus_specific	AFR_substituted	2	2	1	TRUE	TRUE	TRUE	6	0.180633177543098	0.972420231797177	TRUE	TRUE	0.0600000000000023	
28	2000	distinct_only	EUR_matched	1	1	0	TRUE	TRUE	TRUE	1	0.0399489213165857	0.0162876868771697	TRUE	TRUE	0.0199999999999818	
28	2000	distinct_only	EAS_substituted	1	1	0	TRUE	TRUE	TRUE	6	0.0579934046909791	0.0162876868771697	TRUE	TRUE	0.0699999999999932	
28	2000	distinct_only	AFR_substituted	1	1	0	TRUE	TRUE	TRUE	4	0.0640678459251032	0.0162876868771697	TRUE	TRUE	0.0400000000000205	
28	5000	one_shared	EUR_matched	1	1	1	TRUE	TRUE	TRUE	1	0.979553573256174	0.979375158144619	TRUE	FALSE	0.0400000000000205	
28	5000	one_shared	EAS_substituted	1	1	1	TRUE	TRUE	TRUE	25	1	0.979375158144619	FALSE	FALSE	2.56999999999999	
28	5000	one_shared	AFR_substituted	1	1	1	TRUE	TRUE	TRUE	20	0.999766105619175	0.979375158144619	TRUE	TRUE	0.0699999999999932	
28	5000	two_shared	EUR_matched	2	2	2	TRUE	TRUE	TRUE	2	0.768058929012256	0.890729612180935	TRUE	FALSE	0.0500000000000114	
28	5000	two_shared	EAS_substituted	2	2	2	TRUE	TRUE	TRUE	6	0.500194733300033	0.890729612180935	FALSE	FALSE	0.089999999999975	
28	5000	two_shared	AFR_substituted	2	2	2	TRUE	TRUE	TRUE	25	0.999986371735614	0.890729612180935	FALSE	FALSE	0.0600000000000023	
28	5000	shared_plus_specific	EUR_matched	2	2	1	TRUE	TRUE	TRUE	4	0.0464844166381286	0.0123046484341257	TRUE	TRUE	0.0500000000000114	
28	5000	shared_plus_specific	EAS_substituted	2	2	1	TRUE	TRUE	TRUE	4	0.0745512446031521	0.0123046484341257	FALSE	TRUE	0.0500000000000114	
28	5000	shared_plus_specific	AFR_substituted	2	2	1	TRUE	TRUE	TRUE	20	0.470393883645017	0.0123046484341257	FALSE	TRUE	0.0600000000000023	
28	5000	distinct_only	EUR_matched	1	1	0	TRUE	TRUE	TRUE	1	0.0907160726893584	0.0435153515277906	FALSE	TRUE	0.0299999999999727	
28	5000	distinct_only	EAS_substituted	1	1	0	TRUE	TRUE	TRUE	1	0.0907160726893584	0.0435153515277906	FALSE	TRUE	0.0300000000000296	
28	5000	distinct_only	AFR_substituted	1	1	0	TRUE	TRUE	TRUE	10	0.0609149833105109	0.0435153515277906	TRUE	TRUE	0.0699999999999932	
28	20000	one_shared	EUR_matched	1	1	1	TRUE	TRUE	TRUE	1	0.99822670029309	0.998325223416549	TRUE	TRUE	0.0400000000000205	
28	20000	one_shared	EAS_substituted	1	1	1	TRUE	TRUE	TRUE	25	0.999999996190354	0.998325223416549	FALSE	TRUE	1.15999999999997	
28	20000	one_shared	AFR_substituted	1	1	1	TRUE	TRUE	TRUE	25	0.999999725423616	0.998325223416549	TRUE	TRUE	0.0799999999999841	
28	20000	two_shared	EUR_matched	2	2	2	TRUE	TRUE	TRUE	4	0.714451976404822	0.910966675181234	FALSE	TRUE	0.0600000000000023	
28	20000	two_shared	EAS_substituted	2	2	2	TRUE	TRUE	TRUE	20	0.993323741830865	0.910966675181234	FALSE	FALSE	1.14000000000004	
28	20000	two_shared	AFR_substituted	2	2	2	TRUE	TRUE	TRUE	25	0.999842847605281	0.910966675181234	FALSE	FALSE	2.51999999999998	
28	20000	shared_plus_specific	EUR_matched	2	2	1	TRUE	TRUE	TRUE	4	0.00364643862004934	8.87058111744974e-08	FALSE	TRUE	0.0400000000000205	
28	20000	shared_plus_specific	EAS_substituted	2	2	1	TRUE	TRUE	TRUE	25	0.999998178162212	8.87058111744974e-08	FALSE	FALSE	3.46999999999997	
28	20000	shared_plus_specific	AFR_substituted	2	2	1	TRUE	TRUE	TRUE	25	0.999999956116768	8.87058111744974e-08	FALSE	FALSE	0.0500000000000114	
28	20000	distinct_only	EUR_matched	1	1	0	TRUE	TRUE	TRUE	1	1.97175234407484e-20	1.00259468458286e-20	TRUE	TRUE	0.0299999999999727	
28	20000	distinct_only	EAS_substituted	1	1	0	TRUE	TRUE	TRUE	25	0.999887054883942	1.00259468458286e-20	TRUE	FALSE	0.840000000000032	
28	20000	distinct_only	AFR_substituted	1	1	0	TRUE	TRUE	TRUE	25	0.999574301944804	1.00259468458286e-20	TRUE	FALSE	1.30000000000001	
29	2000	one_shared	EUR_matched	1	1	1	TRUE	TRUE	TRUE	1	0.163487198013046	0.0985454285175935	TRUE	TRUE	0.0299999999999727	
29	2000	one_shared	EAS_substituted	1	1	1	TRUE	TRUE	TRUE	4	0.277411493232601	0.0985454285175935	TRUE	TRUE	0.0799999999999841	
29	2000	one_shared	AFR_substituted	1	1	1	TRUE	TRUE	TRUE	4	0.00200157571474888	0.0985454285175935	TRUE	TRUE	0.0500000000000114	
29	2000	two_shared	EUR_matched	2	2	2	TRUE	TRUE	TRUE	1	0.59890131018843	0.523705687820686	FALSE	FALSE	0.0300000000000296	
29	2000	two_shared	EAS_substituted	2	2	2	TRUE	TRUE	TRUE	4	0.414627457271837	0.523705687820686	TRUE	TRUE	0.0399999999999636	
29	2000	two_shared	AFR_substituted	2	2	2	TRUE	TRUE	TRUE	4	0.031584853936209	0.523705687820686	TRUE	TRUE	0.0699999999999932	
29	2000	shared_plus_specific	EUR_matched	2	2	1	TRUE	TRUE	TRUE	1	0.811849211094534	0.782280631299359	TRUE	FALSE	0.0100000000000477	
29	2000	shared_plus_specific	EAS_substituted	2	2	1	TRUE	TRUE	TRUE	2	0.337505530985756	0.782280631299359	TRUE	FALSE	0.0299999999999727	
29	2000	shared_plus_specific	AFR_substituted	2	2	1	TRUE	TRUE	TRUE	6	0.0885265969518749	0.782280631299359	TRUE	TRUE	0.0500000000000114	
29	2000	distinct_only	EUR_matched	1	1	0	TRUE	TRUE	TRUE	2	0.104399906600836	0.0640703332328607	TRUE	TRUE	0.00999999999999091	
29	2000	distinct_only	EAS_substituted	1	1	0	TRUE	TRUE	TRUE	2	0.0902068818379251	0.0640703332328607	TRUE	TRUE	0.0300000000000296	
29	2000	distinct_only	AFR_substituted	1	1	0	TRUE	TRUE	TRUE	6	0.0874523023755463	0.0640703332328607	FALSE	TRUE	0.0500000000000114	
29	5000	one_shared	EUR_matched	1	1	1	TRUE	TRUE	TRUE	1	0.995525354148442	0.99562493084505	TRUE	TRUE	0.00999999999999091	
29	5000	one_shared	EAS_substituted	1	1	1	TRUE	TRUE	TRUE	2	0.995626082779389	0.99562493084505	TRUE	TRUE	0.0300000000000296	
29	5000	one_shared	AFR_substituted	1	1	1	TRUE	TRUE	TRUE	25	0.99999692654964	0.99562493084505	FALSE	TRUE	0.0799999999999841	
29	5000	two_shared	EUR_matched	2	2	2	TRUE	TRUE	TRUE	2	0.582111990521436	0.790578112285359	FALSE	TRUE	0.0299999999999727	
29	5000	two_shared	EAS_substituted	2	2	2	TRUE	TRUE	TRUE	4	0.681149592094859	0.790578112285359	TRUE	TRUE	0.0500000000000114	
29	5000	two_shared	AFR_substituted	2	2	2	TRUE	TRUE	TRUE	20	0.990243737448106	0.790578112285359	FALSE	TRUE	0.0600000000000023	
29	5000	shared_plus_specific	EUR_matched	2	2	1	TRUE	TRUE	TRUE	2	0.920676881400497	0.950301762719266	TRUE	FALSE	0.0400000000000205	
29	5000	shared_plus_specific	EAS_substituted	2	2	1	TRUE	TRUE	TRUE	6	0.994080986543305	0.950301762719266	TRUE	FALSE	0.0500000000000114	
29	5000	shared_plus_specific	AFR_substituted	2	2	1	TRUE	TRUE	TRUE	25	0.999798342179335	0.950301762719266	FALSE	FALSE	0.0799999999999841	
29	5000	distinct_only	EUR_matched	1	1	0	TRUE	TRUE	TRUE	2	0.0861205215823444	0.0383069131148732	TRUE	TRUE	0.0500000000000114	
29	5000	distinct_only	EAS_substituted	1	1	0	TRUE	TRUE	TRUE	2	0.0754652109704966	0.0383069131148732	TRUE	TRUE	0.0299999999999727	
29	5000	distinct_only	AFR_substituted	1	1	0	TRUE	TRUE	TRUE	6	0.0911007732693327	0.0383069131148732	TRUE	TRUE	0.0400000000000205	
29	20000	one_shared	EUR_matched	1	1	1	TRUE	TRUE	TRUE	1	0.996750922588287	0.996724608655528	TRUE	TRUE	0.0199999999999818	
29	20000	one_shared	EAS_substituted	1	1	1	TRUE	TRUE	TRUE	10	0.992992889933479	0.996724608655528	TRUE	FALSE	0.390000000000043	
29	20000	one_shared	AFR_substituted	1	1	1	TRUE	TRUE	TRUE	25	0.999338803791892	0.996724608655528	FALSE	FALSE	0.0799999999999841	
29	20000	two_shared	EUR_matched	2	2	2	TRUE	TRUE	TRUE	4	0.996762913351949	0.995374132905415	FALSE	TRUE	0.0500000000000114	
29	20000	two_shared	EAS_substituted	2	2	2	FALSE	NA	NA	NA	NA	NA	NA	NA	2.81	susie_rss() did not converge in 1000 iterations. Try running with run_until_convergence=TRUE
29	20000	two_shared	AFR_substituted	2	2	2	TRUE	TRUE	TRUE	25	0.999999999026159	0.995374132905415	FALSE	FALSE	0.0600000000000023	
29	20000	shared_plus_specific	EUR_matched	2	2	1	TRUE	TRUE	TRUE	4	0.993288142725064	0.522777169888373	TRUE	TRUE	0.089999999999975	
29	20000	shared_plus_specific	EAS_substituted	2	2	1	FALSE	NA	NA	NA	NA	NA	NA	NA	2.94	susie_rss() did not converge in 1000 iterations. Try running with run_until_convergence=TRUE
29	20000	shared_plus_specific	AFR_substituted	2	2	1	TRUE	TRUE	TRUE	25	0.999999999998153	0.522777169888373	FALSE	FALSE	0.0500000000000114	
29	20000	distinct_only	EUR_matched	1	1	0	TRUE	TRUE	TRUE	2	0.065634500805215	9.48005851834827e-17	TRUE	TRUE	0.0299999999999727	
29	20000	distinct_only	EAS_substituted	1	1	0	TRUE	TRUE	TRUE	15	0.186497582225034	9.48005851834827e-17	TRUE	TRUE	1.53000000000003	
29	20000	distinct_only	AFR_substituted	1	1	0	TRUE	TRUE	TRUE	25	0.000360668014453698	9.48005851834827e-17	FALSE	TRUE	0.269999999999982	
30	2000	one_shared	EUR_matched	1	1	1	TRUE	TRUE	TRUE	0	NA	0.00247863555299566	FALSE	TRUE	0.0300000000000296	
30	2000	one_shared	EAS_substituted	1	1	1	TRUE	TRUE	TRUE	0	NA	0.00247863555299566	FALSE	TRUE	0.0299999999999727	
30	2000	one_shared	AFR_substituted	1	1	1	TRUE	TRUE	TRUE	0	NA	0.00247863555299566	FALSE	TRUE	0.00999999999999091	
30	2000	two_shared	EUR_matched	2	2	2	TRUE	TRUE	TRUE	4	0.0108717570969882	0.0238140407048408	TRUE	TRUE	0.0800000000000409	
30	2000	two_shared	EAS_substituted	2	2	2	TRUE	TRUE	TRUE	4	0.00953859101384151	0.0238140407048408	TRUE	TRUE	0.0699999999999932	
30	2000	two_shared	AFR_substituted	2	2	2	TRUE	TRUE	TRUE	5	0.0380535461871279	0.0238140407048408	TRUE	TRUE	0.0600000000000023	
30	2000	shared_plus_specific	EUR_matched	2	2	1	TRUE	TRUE	TRUE	1	0.765799624018029	0.715572239006371	FALSE	FALSE	0.0299999999999727	
30	2000	shared_plus_specific	EAS_substituted	2	2	1	TRUE	TRUE	TRUE	1	0.765799624018029	0.715572239006371	FALSE	FALSE	0.00999999999999091	
30	2000	shared_plus_specific	AFR_substituted	2	2	1	TRUE	TRUE	TRUE	10	0.0981718602607238	0.715572239006371	TRUE	TRUE	0.0800000000000409	
30	2000	distinct_only	EUR_matched	1	1	0	TRUE	TRUE	TRUE	1	0.0208316553326613	0.013456791080073	TRUE	TRUE	0.0299999999999727	
30	2000	distinct_only	EAS_substituted	1	1	0	TRUE	TRUE	TRUE	1	0.0208316553326613	0.013456791080073	TRUE	TRUE	0.0400000000000205	
30	2000	distinct_only	AFR_substituted	1	1	0	TRUE	TRUE	TRUE	6	0.0585396521645861	0.013456791080073	TRUE	TRUE	0.0399999999999636	
30	5000	one_shared	EUR_matched	1	1	1	TRUE	TRUE	TRUE	2	0.998990171951561	0.998991784533817	TRUE	TRUE	0.0300000000000296	
30	5000	one_shared	EAS_substituted	1	1	1	TRUE	TRUE	TRUE	2	0.998990178088766	0.998991784533817	TRUE	TRUE	0.0299999999999727	
30	5000	one_shared	AFR_substituted	1	1	1	TRUE	TRUE	TRUE	9	0.998998326122071	0.998991784533817	TRUE	TRUE	0.0699999999999932	
30	5000	two_shared	EUR_matched	2	2	2	TRUE	TRUE	TRUE	6	0.785535096207823	0.327851270649678	TRUE	TRUE	0.0400000000000205	
30	5000	two_shared	EAS_substituted	2	2	2	FALSE	NA	NA	NA	NA	NA	NA	NA	2.88999999999999	susie_rss() did not converge in 1000 iterations. Try running with run_until_convergence=TRUE
30	5000	two_shared	AFR_substituted	2	2	2	TRUE	TRUE	TRUE	25	0.713873748634444	0.327851270649678	FALSE	TRUE	1.04000000000002	
30	5000	shared_plus_specific	EUR_matched	2	2	1	TRUE	TRUE	TRUE	4	0.547255241408705	0.597633238740976	TRUE	TRUE	0.0400000000000205	
30	5000	shared_plus_specific	EAS_substituted	2	2	1	TRUE	TRUE	TRUE	8	0.255987198075509	0.597633238740976	TRUE	TRUE	0.0999999999999659	
30	5000	shared_plus_specific	AFR_substituted	2	2	1	TRUE	TRUE	TRUE	5	0.400176050113359	0.597633238740976	TRUE	TRUE	0.0400000000000205	
30	5000	distinct_only	EUR_matched	1	1	0	TRUE	TRUE	TRUE	1	0.00167444940958207	0.00110728666684253	TRUE	TRUE	0.0299999999999727	
30	5000	distinct_only	EAS_substituted	1	1	0	TRUE	TRUE	TRUE	2	0.0145099011215541	0.00110728666684253	TRUE	TRUE	0.0400000000000205	
30	5000	distinct_only	AFR_substituted	1	1	0	TRUE	TRUE	TRUE	15	0.19085404973541	0.00110728666684253	TRUE	FALSE	0.0699999999999932	
30	20000	one_shared	EUR_matched	1	1	1	TRUE	TRUE	TRUE	3	0.999000997443203	0.999000997846473	TRUE	TRUE	0.0500000000000114	
30	20000	one_shared	EAS_substituted	1	1	1	TRUE	TRUE	TRUE	6	0.998999882111156	0.999000997846473	TRUE	TRUE	0.0500000000000114	
30	20000	one_shared	AFR_substituted	1	1	1	TRUE	TRUE	TRUE	25	0.999003873837737	0.999000997846473	TRUE	TRUE	0.0600000000000023	
30	20000	two_shared	EUR_matched	2	2	2	TRUE	TRUE	TRUE	6	0.99900075358158	9.94524526300668e-07	TRUE	TRUE	0.0499999999999545	
30	20000	two_shared	EAS_substituted	2	2	2	FALSE	NA	NA	NA	NA	NA	NA	NA	2.78000000000003	susie_rss() did not converge in 1000 iterations. Try running with run_until_convergence=TRUE
30	20000	two_shared	AFR_substituted	2	2	2	TRUE	TRUE	TRUE	25	0.999990950470627	9.94524526300668e-07	TRUE	TRUE	0.0500000000000114	
